"","CND1_1","CND1_2","CND1_3","CND1_4","CND2_1","CND2_2","CND2_3","CND2_4","CTRL_1","CTRL_2","CTRL_3"
"Ccdc144b",0,0,0.0104976218975897,0,0.00868487975074696,0,0,0,0.0178597108011294,0.0207184593310166,0.0246894034428881
"Acad9",12.1546000439898,14.5175949847584,13.8002038234788,13.7559266829847,11.836146438514,9.71482658774511,11.8176165413184,10.9256954842397,12.2777095265214,17.7174386151391,15.3031711550795
"Zfp267",6.05536014804132,7.94855963982682,6.76580911151153,6.72763528302802,4.97322656539803,3.48590329901994,4.29468385466175,3.49689862576334,4.93521185504297,8.98488589963127,8.48865790449636
"Qrfpr",0,0,0,0,0,0,0,0,0,0,0
"Anxa5",23.140222496623,31.5513108413637,30.510775255738,25.6996048869114,25.6894286600588,23.7235029192825,30.050097526558,22.624463718345,28.5040807810704,35.94767096616,35.3917820113923
"1810062G17Rik",1.22610812741418,1.03676165137509,1.06948709427061,0.73855978073425,0.884806759028795,0.741540318404168,0.931715275534821,1.20335811898573,0.303254876764024,1.30667065128861,1.97633184146069
"Gm11548",0,0,0,0,0,0,0,0,0,0,0
"Smim43",0,0,0,0,0,0,0,0,0,0,0
"Exosc9",23.4719230942416,42.5171828937033,36.5617146661709,27.4272211943191,25.9270227475907,24.2117830435695,25.2361920069586,22.9349277709522,23.2551563829597,29.1464629089218,22.5428816456175
"Ccna2",18.3429808793884,101.148720661566,111.74679608558,33.7011487759304,19.7595103717176,28.4584671317178,26.4447419286868,28.6031685970263,44.1901374854359,99.2791718104581,50.5237771232879
"Bbs7",0.386836871020252,0.981294286151284,0.710998392909895,0.553411727807843,0.598192193542127,0.448415328152401,0.440933976960635,0.453940405065752,0.58089518180217,0.895860373839443,1.04158237146634
"Trpc3",0,0,0,0,0,0,0,0,0,0,0
"Bltp1",9.48875222136639,14.2009980952355,12.9396620189193,12.3488659392668,9.22521105570845,7.59918165151708,4.5483481765407,5.52836998547037,6.58776792523247,11.0197259603554,8.67811693280602
"Adad1",0,0.0322723217964508,0,0.013410770623051,0,0.00448829707821165,0,0,0,0,0
"Il2",0.623883536695943,0.173333886536685,0.447012952313769,0.576231486090617,0.66567997936496,0.482130775346465,0.856742784630557,0.612307595389576,1.977319962509,0.705791827010036,1.36673126551898
"Il21",4.50668536877359,6.8817420445433,7.14826300508812,5.40167343081843,3.46676441360851,3.24344922026537,2.40507273761788,2.56605320594439,6.1785566874491,6.42159611531276,13.7684740132925
"Cetn4",3.21424546539808,3.42005930237888,4.31201671597251,2.52658918538281,3.72956752238206,2.64248490479711,1.36601481525992,2.68477128720413,4.0570733583529,3.73939229637612,4.60975055249794
"Bbs12",8.84221023653568,11.9655108476736,13.3809058050301,8.62446960134043,10.5280571428102,5.86120966388975,5.8523758321192,9.72550857297317,11.1812117477795,19.1869508172678,24.1488775010858
"Fgf2",0,0,0.0249042875471868,0.0040129247231718,0,0,0,0,0.0706165290958341,0.0589823265209586,0.0351435025213492
"Nudt6",6.20687061119093,5.78925212804836,5.87669249797468,6.65413306567294,5.88683874808545,4.76234424980609,5.28569711224285,5.93941168569038,7.58412661965414,8.23384592646226,12.0657253384295
"Spata5",2.22229329272022,2.85919744694618,2.92807537068113,2.65179105021711,2.16732387709642,2.00551393592411,2.01091219341785,1.76283134021785,1.83713583859515,2.40036245863563,2.47025482964745
"Spry1",0.291664212297149,0,0.104488797150901,0.589284021096378,0.0864455442774263,0.169046325809892,0.728228018453269,0.143126242310108,2.37023803076955,1.03111300608705,1.41304907305719
"Gm5148",258.232148873529,198.711609830998,244.763298136362,231.870542030455,291.233788269125,303.741134113863,287.393550895977,314.813346420083,272.126312708314,185.921509957961,201.736216733053
"Gm20755",0,0,0,0,0,0,0,0,0,0,0
"5430434I15Rik",0,0,0,0,0,0,0,0,0,0,0
"Ankrd50",9.35088447149031,10.2753200794353,9.93035266451796,9.88242423181683,8.59978911301368,7.26309839600099,6.19977105638819,6.48310476738114,4.46959647273066,8.40208650131392,6.03156312104224
"Fat4",0.00813793673292031,0.00753655727572219,0.00777444915224784,0.0125272723232838,0.00321597389743444,0.0146741320625299,0.00677294104138599,0.00798694015674181,0,0,0
"1700017G19Rik",0,0,0,0,0,0.0145259061595851,0,0.0184479463378761,0,0,0.0158375559267911
"Intu",0.0410591741086367,0.0923463608568801,0.103666686192218,0.042889204220166,0.0417237063768572,0.0468396819350626,0.0366130929970121,0.072918987977946,0.0556119056784432,0.0958486746035702,0.102138355306688
"Slc25a31",0,0,0.0281917343896295,0,0,0,0,0,0,0.0185467181081737,0
"Hspa4l",13.9799270209396,22.7528291772859,21.9358001248196,15.7076506060973,21.9972177138784,15.3596220761681,11.5119615493615,12.5916704552536,15.2760920250054,20.7698460667331,11.9064455549996
"Plk4",13.7170552393051,31.5163247186704,33.6928385888209,15.7438041797735,16.0476349980189,15.1856157128425,12.353666150219,12.1202340185339,11.6703409218291,26.944023234843,15.607825440186
"Mfsd8",7.11809433542567,11.6561934972583,12.7840734617627,8.28605031283086,9.0535992579691,5.47346822902685,3.82520217176631,6.92818928285356,5.11419020638981,9.36582909990665,7.02024826175849
"Gm2011",0.150011695877842,0.215111366500696,0.20109811612528,0.139671214079895,0.21226804090343,0.115927494460991,0.0543701062039058,0.151977580604391,0.0865157000374761,0.191603999772993,0.150859063404001
"Gm10731",0.757155086833894,2.10360790424098,0,0,4.48822178547531,2.34048662996315,1.89046693183293,3.71553169211286,1.23061912043972,2.14140076085579,7.65547859611265
"Abhd18",1.43243985759534,1.96403497689995,2.45789411624019,1.58076371501536,1.82173490470617,0.980463374299957,0.850004063548963,1.29996537970515,0.73171145105021,1.809911011731,1.17871760005958
"Fundc2b",0.722328532584294,1.20410946477848,0.828078167540021,1.00073592095657,2.05525386019721,1.00477449872353,0.360702378816504,1.98499274045416,0.469605933523847,1.22574217316447,1.46067053281877
"Larp1b",1.2418553903831,2.48599034822531,2.19921939680121,1.69671268956043,1.29226345431968,1.60507617072581,1.80082464694378,1.41573934671688,3.1598285482907,2.58177728822815,2.27090093564623
"Pgrmc2",31.5044619780013,44.8071880374658,43.5180061519018,37.3797998134083,29.197035570959,29.6921684014607,27.4779668149438,27.7343408875871,22.3547140792323,28.4765362587084,25.0747713505112
"Platr4",0,0,0,0,0,0,0,0.0603757054068394,0,0,0.0518325234412173
"Jade1",10.5977437220209,13.0724156320994,12.888715518776,11.9086603334009,12.3404881838556,9.66914161127186,8.15287443393018,7.95602946764565,8.88741558135603,13.4118880643272,10.1588846294343
"Sclt1",1.74589978345649,2.92177957990315,2.7075678172906,1.9649552147299,1.86842120579023,1.51899694472983,1.19584543221122,1.33400406563821,1.39501695431927,2.39709160000986,1.66849920252423
"D3Ertd751e",2.37460597155614,3.44616089152019,2.99447578233242,2.39320558566033,2.67610686014412,2.05096176435579,1.42991667780873,2.00701136713016,1.43028306931687,4.19810020352563,3.00822100788772
"2610316D01Rik",0,0,0,0,0,0,0,0,0,0,0
"Pcdh10",0,0,0,0,0,0,0,0,0,0.00558806335618653,0
"1700027H10Rik",0,0,0,0,0,0,0,0,0,0,0
"Pabpc4l",0,0,0,0,0,0,0,0,0,0,0
"Gm7977",1.36044978169085,1.25991489451866,0,0.52355791943093,0,0.350447195930312,1.13225826933309,0.890138073832386,0.737055302081546,0,1.14627487000617
"Pcdh18",0,0,0,0,0,0,0,0,0,0,0
"Slc7a11",0.016003481200752,0.0102605895719199,0.00705631045941388,0.0156338978316667,0.0116756363339813,0.0128429919105781,0.00461048497862134,0.0120819555321668,0.0395163684183523,0.0342361547837948,0.0456383615249601
"Noct",4.98868268110279,7.72699625212481,10.0976639699789,6.03313973985906,7.02326344546764,5.05031544007933,4.43736336966741,6.79336568811634,4.12504904670375,5.53781763054462,3.43621158546008
"Elf2",13.3878629271741,15.3347332861143,16.2720034057423,16.2359154272649,12.4561321576193,9.20141464329551,9.47142333645323,9.61515924472179,11.8357953575777,17.9228601114181,15.9015007972015
"Mgarp",0.366620548830823,0.113175974672746,0.116748381012608,0.564363622530567,0.579528769513996,0.377760781874682,0.254272002360139,0.279858469712164,0.794500827607056,1.61292969521886,1.30425991373666
"Ndufc1",17.8570602297448,16.8288632339278,17.0218841688879,18.5275394345558,17.8129945148215,23.4656581601501,27.7923190498036,28.4889598834212,29.5348588905534,21.5067089401966,18.3598923906771
"Naa15",24.5393272627792,39.8561017789177,42.0172476299078,28.8482461420991,29.7282958294471,20.5358630017289,17.7708821101896,21.4526177156297,22.3186495605798,34.8237737290807,29.9312245293646
"Rab33b",26.1711366000573,35.9730106649054,36.7926838471911,30.8195454152986,25.083010483193,19.0964548682383,21.976275055213,17.8176537403698,26.5293218004971,39.4761163570307,33.6568321830232
"Setd7",52.4878432487472,56.3451661104077,47.9136485721966,55.7678529529284,63.8951138134148,40.7231625532906,22.018560176,31.4856182940182,30.5178199983219,46.4011368835033,35.028478726964
"5031434O11Rik",3.16074567379706,3.72549167736818,2.53918251034896,3.0409675004078,2.78202582619664,1.36933172307882,2.09251175286886,3.10209914082714,3.69724338316495,3.11520449525032,4.72104059124948
"Mgst2",14.165225662527,16.0883872192438,16.0517227691996,12.669172673904,15.31602164987,12.344446732961,12.3521574454523,15.5581521694007,16.9831834884593,10.574401606434,7.926920275283
"Maml3",0.00161846257557356,0.00449658296681517,0.00115962946858313,0.000934278034530944,0.000959383238253184,0,0,0.000794216283639841,0.0591866819382705,0.0259384151134825,0.0225005358933387
"Foxo1",13.7982296096785,19.6618917146293,19.4751135482968,18.5185777804305,17.8128780557393,14.4491121911615,13.4243952953135,14.6285655556588,21.5302531412417,20.4671959628632,19.5483486780363
"Gm2447",0,0,0,0,0,0,0,0,0.0671592037791744,0,0
"Gm20750",0,0,0,0,0,0,0,0,0,0,0
"Cog6",7.37632591339305,10.8198126427787,9.47064497679463,9.08094577558905,9.16575532660525,7.10875740042085,6.37058969354032,6.31687668411991,6.6102582689751,12.0722126427116,8.8336497452302
"Lhfp",0,0,0,0,0,0,0,0,0.00250425781258856,0,0
"Nhlrc3",12.4873610199024,15.5259098906637,12.6216516409841,12.266376377306,14.4772081912291,11.3739716363226,8.44058239069758,10.0663451706805,9.26960723778543,14.4173133259696,13.5054752797048
"Proser1",33.5267770191284,35.6336526983068,36.2210270922276,32.5809890668975,29.3216596097157,20.7360128887482,19.5697291057359,22.8566200331528,24.6401376659056,40.1451679620557,32.3880207419839
"Stoml3",0,0.0474768937581843,0,0.0394580678825527,0,0,0,0,0,0,0
"Frem2",0,0,0,0,0,0,0,0,0.00384412950924567,0,0
"Ufm1",38.1545330643963,69.4079945142962,63.2301638173648,48.6951430755272,43.4262395661239,43.4258209877353,45.1209523005128,39.1979175862255,45.6926348734325,57.5027379825658,45.1874600787474
"Trpc4",0,0,0,0,0,0,0,0,0,0,0
"Postn",0,0,0,0,0,0,0,0,0.0828937868557748,0,0
"Supt20",54.6728296917014,73.7474856466986,59.5571963967865,59.1570364439631,64.49300120413,44.4374840817743,34.3741141874458,42.9470827632413,34.2503613889858,66.7399267165346,54.2837866785533
"Exosc8",141.015738102029,212.590940554859,208.806765386865,157.616503581583,189.994795144142,139.419958774506,143.256634110165,167.695068018439,136.885304903706,203.459005465022,167.201610346545
"Alg5",35.1028230067356,39.4763752513987,43.9568345349639,36.1095707245538,34.404011861286,36.9779089156764,39.3945514656835,37.1941204460247,28.0899342350713,36.3960326022529,33.83288149481
"Smad9",0,0,0.0106419538564233,0,0,0,0,0,0,0,0.0187716438121687
"Rfxap",51.1310375509123,39.4940352481487,40.2210154462046,50.2400671884972,46.6890222117539,49.4339600714732,44.8182538810424,46.6944698709286,42.6719877007553,44.5111003565012,45.098085584797
"Sertm1",0,0,0,0,0,0,0,0,0,0,0
"Ccna1",0,0,0,0,0,0,0,0,0,0,0
"4931419H13Rik",0,0,0,0,0,0,0,0,0,0,0
"Spg20",18.080196852815,15.2490924913259,15.2484937742487,15.1895956617958,14.5292007207017,13.6707067563345,13.7544121136761,12.8200357749168,11.4789457516329,13.8743632719221,12.88755722577
"Ccdc169",0.0285871403967962,0.105898400550603,0.0409654086871921,0,0,0,0.0475843012310673,0.0280567159828058,0.00774387400563244,0,0.0481733630791705
"Sohlh2",0,0,0,0,0,0,0,0,0,0,0
"Dclk1",0.0400134536376382,0.139756050650977,0.193315455933763,0.0580756584631563,0.029818111536809,0.0291550145240013,0.0228355891666444,0.0258066689509991,0.0390207940044722,0.310400444626432,0.123297485329279
"Nbea",0.000607343290060079,0,0.000870323710080611,0.00280477289440838,0,0.000469348642999771,0,0,0.0039485081902787,0,0
"Mab21l1",0,0,0,0,0,0,0,0,0,0,0
"4933417G07Rik",0,0,0,0,0,0,0,0,0,0,0
"Tm4sf1",0,0.0575416009952349,0,0,0,0.0320105632624097,0,0,0.0168310344961838,0.0390502519991611,0
"Tm4sf4",0,0,0,0,0,0,0,0,0,0,0
"Wwtr1",0.37795425132471,0.673926970569227,0.796245956463059,0.530793399150993,1.18708618310354,1.30563741689784,0.862690003650289,1.07683746993712,0.744949127471786,0.587649760608254,1.50671097036129
"Commd2",22.8838228606064,31.5972358153508,32.0667565891343,27.9615605109625,30.6780651081805,27.6474152960382,30.2926347725008,25.712871309892,22.3759864831196,26.0878635382516,20.5226820443637
"Ankub1",0,0,0,0.0110605621412245,0,0,0,0,0,0,0
"Rnf13",6.06774613370115,8.07741993642322,8.75880618850369,6.85925704156961,7.6721022000513,6.74816868697964,5.86271211449886,5.55904564997827,5.63425311980615,8.32572147551486,6.23356600243303
"Pfn2",23.9664986709769,28.4934285829737,27.821016500967,27.7332481480419,33.6800226491363,32.4648389584153,27.7288860235866,24.6521472826026,11.4096399098618,25.334427109839,20.3783022807435
"1700007F19Rik",0,0,0,0,0,0,0,0,0,0,0
"Tsc22d2",10.5600660911381,13.7917235191413,15.4779958179657,13.3726922660249,11.5926780356807,7.9845075006936,6.14836528652971,7.53812869661594,9.59291581472735,12.8419066235531,11.0822054324183
"Serp1",231.124207151507,356.12046069215,328.721274321541,260.328921422479,263.286949494868,240.692625042662,195.423752142287,191.714586406679,367.892735397077,391.149381374628,234.015397945686
"Eif2a",18.5871882634118,30.8774395398427,31.8981167752065,22.5224598921739,19.8527277224365,19.0223547670829,22.1884165251336,16.8972543953223,18.8639255294146,26.466012774679,20.4603605848947
"Selenot",76.1968423329659,149.548186507437,138.299694818771,96.6116370225935,97.0626793440862,84.449319983299,70.7143261590942,61.6667457060421,80.7360138290764,140.915194206911,84.9375458511116
"Erich6",0.0648948687395417,0,0.0929944297581772,0.0936534636824029,0.115404057388154,0.0376125649353176,0,0.0477680753223616,0.0791061841338717,0.0152947442902779,0.0683481285285231
"Gm8234",2.75776812115109,2.55397382411913,1.31729507952843,1.41507253381874,2.17964591858313,1.18398600973746,0.765067014870056,1.50366594224622,3.23718417228589,3.17760401972216,1.54907606642207
"Siah2",14.4127850509635,11.0631248883635,19.3452963191012,19.3534445618011,12.895895110119,12.398963471978,9.4329569130272,9.55097815073409,16.0220788652108,15.3454587650752,17.135506348557
"4930593A02Rik",0.00323845487432654,0,0,0,0,0.00500528918506961,0,0.00317836647425902,0,0.0152651018980328,0.00818587975105369
"Clrn1",0,0,0,0,0,0,0,0,0,0,0
"Med12l",0.189737704670417,0.307252705036137,0.239267048275201,0.179000854362075,0.331630725026931,0.157519662212583,0.121818247721816,0.173448009182984,0.0933964303157369,0.159452761715847,0.120585692300159
"Gpr171",63.7509366748419,81.1944112261407,96.7822136676985,73.5291990412998,67.9470342680605,59.0705029019655,58.2322914082426,54.7005913246287,87.2525902021632,92.947578391553,64.5639569381122
"P2ry14",0.0770182478963182,0.0237755775039093,0.0735781650455611,0.00987994661018053,0.020290865935647,0.00661321213370688,0.0320498960137173,0.0419940006576155,0.660668421286576,0.379175996271082,0.100945140510828
"F630111L10Rik",0,0,0.498865307859902,0.150720201565492,0.0515900797919932,0.0336285442663083,0.108650312438891,0.341666852714111,0.388998782907438,0.0820481112562234,0.109995330694627
"Gpr87",0,0.0582385577246297,0.180230583739708,0,0,0,0,0.0205729600552041,0,0,0.0353237590229727
"P2ry13",0.226817438249137,1.26033612985618,1.62514839299897,0.916532686773772,0.268903157458099,0.175282181581995,1.41579603052683,0.111304459917523,11.7968276232858,5.2388308817905,5.35107118631656
"P2ry12",0,0,0.0312928251724888,0.0420194553363021,0,0,0,0.0142880532022881,0.130139292393282,0.164694856800582,0.190127479869121
"Igsf10",0.0245267880622982,0,0.0351469186078085,0.0566335970693183,0,0,0,0.0120358510344654,0.00996596829278735,0.023122379871376,0
"Aadacl2fm2",0,0,0,0,0,0,0,0,0,0,0
"Gm16527",0,0,0,0,0,0,0,0,0,0,0
"Aadacl2fm3",0,0,0,0,0,0,0,0,0,0,0
"Aadacl2fm1",0,0,0,0,0,0,0,0,0,0,0
"Gm9696",0,0,0,0,0,0,0.0596821280744023,0,0,0,0
"Aadacl2",0,0,0,0,0,0,0,0,0,0,0
"Aadac",0,0,0,0,0,0,0,0,0,0,0
"Sucnr1",0,0,0,0,0,0,0,0,0.193512588963495,0,0
"Mbnl1",121.18758332957,188.259857153984,174.244314504409,139.716979804762,145.365197957198,105.038556893027,78.6637408511053,75.7426434796775,66.4636745272556,142.028423772629,96.6068538050799
"P2ry1",0.0548166578703271,0,0.314209362861016,0,0.0649878267580135,0,0.0684331921025494,0,1.60370274518842,3.51409355627616,2.40171877525103
"Rap2b",54.2289342097925,65.3434560073723,55.6707943502402,59.149636118273,61.4494581942844,53.6000035404251,48.561595427222,44.4012874267129,57.2581188992582,62.4218479407654,70.136340144689
"Arhgef26",0.0164293326773883,0.0380380834813267,0.0274671304866235,0.0379361620692297,0.0227240729092342,0.014812489044795,0.00683680060592803,0.00537483071430459,0.0600815676748046,0.0542100517125215,0.0369143233510224
"Dhx36",26.7592340249609,44.1576388795041,41.7866864056156,29.8898507240814,30.8271036249486,20.2422801394064,16.9637795918434,20.9862743683197,19.0950477719769,38.0045180580714,29.5318647033463
"Gpr149",0,0,0,0,0,0,0,0,0,0,0
"Mme",0,0,0,0,0,0,0,0,0,0.00442623934033428,0
"Plch1",0.00333799594469156,0,0,0,0.0059360359770308,0.0116080600819865,0,0.00163803029740017,0.0176322599438123,0.0645106650714989,1.13484252108937
"E130311K13Rik",7.61486368215065,9.94096620539545,11.470861967459,9.66541234451502,9.54444383423383,9.09290687748753,9.19143513871897,8.86923970570323,5.89006314295797,11.3736968128146,8.13602737989731
"Slc33a1",12.7492303022635,19.7153185042343,20.1665985540513,14.2558078948779,15.0633808101505,12.0242107563535,10.4572537133902,11.4158172114859,9.09985800120945,16.714369754236,11.235806173605
"Gmps",18.2616540046427,32.3439786559029,31.032511745375,20.6453553201602,21.1482028298762,19.5159740681525,20.4105669345546,16.5402800677182,15.8963134307866,25.3354394963421,19.7161711240935
"Vmn2r1",0.0242827316845575,0,0.0695943710138152,0,0,0,0,0.0119160870360553,0,0.0228922982046768,0
"Vmn2r2",0,0,0,0,0,0,0,0,0,0,0
"Vmn2r3",0,0,0,0,0,0,0,0.0102450112205974,0,0,0
"Vmn2r4",0,0,0,0,0,0,0,0,0,0,0
"Vmn2r5",0,0,0,0,0,0,0,0,0,0,0
"Vmn2r6",0,0,0,0,0,0,0,0.0192874852764006,0,0,0
"Vmn2r-ps11",0,0,0,0,0,0,0,0,0,0,0
"Vmn2r7",0,0,0,0,0,0,0,0.00416863850456809,0,0,0
"Kcnab1",0.00316254863460272,0.00878652527200982,0.0113298405779108,0.0136921596166568,0.00468669494739956,0.00305498128975117,0.0029610975931448,0.00155193432416212,0.0102803055456893,0.0141619375863615,0.00732784311700774
"A730090N16Rik",0.0275172774317826,0.15290278917822,0.118296881077146,0.0794234857902036,0.0652461542919749,0.0425301375121073,0.120234126272168,0.0540134079035146,0,0.116737349825188,0.104333609487055
"Ssr3",181.673317638245,279.694694802509,266.897146921722,201.230973966043,214.421343722101,191.512407411281,169.268289668849,152.786651166507,155.885633507927,219.130788692342,177.842747431322
"4931440P22Rik",0.699890351344429,0.804624410757701,0.518764017445029,0.52940627185716,0.686693143186488,0.708723663971767,0.301291065621185,0.852708575316915,0.627611373554745,0.591557833806432,1.09807505156621
"Tiparp",8.43352734441211,14.0794060328851,13.9859039355887,12.2359091520522,9.46432183859009,6.66238785130387,4.3582065502907,5.89463229976723,9.91431686539657,19.9237399205463,15.1921625239319
"Lekr1",0.00821678888865812,0.0171215603852761,0.014718336210273,0.0142297365825663,0.00730605358228624,0.0174620871573241,0.005128925351613,0.0201608230956175,0.0417340915802435,0.0309851764566766,0.019038866072402
"Ccnl1",176.765893418835,318.033384636013,326.424936797354,237.549292907372,229.440835661475,133.981301248493,111.719892552773,162.20465455992,201.589224480846,354.723623052252,309.568428912315
"Veph1",0,0,0,0,0,0,0,0,0,0.00394338844485117,0
"Ptx3",0,0,0,0,0,0,0,0,0,0,0
"Shox2",0,0,0,0,0,0,0.0421567538805949,0,0,0,0
"Rsrc1",1.11206946269528,1.37985188680098,1.28158202112936,1.01487249119631,1.12641084544687,0.830888366938196,0.836804413669452,0.804447937804145,0.69681126578156,0.956785087185743,0.861946211735564
"Mlf1",1.59737014806783,3.81957447081853,4.72816747810206,2.08606718938273,1.73853411284988,1.83141023517247,1.6018655223529,2.08174183106329,1.77693287750064,4.78926989944797,3.43093411638805
"Gfm1",9.89111897387141,12.7660739663151,14.1425814220493,11.3014724943793,9.51796085851892,9.10589121382228,11.1169259279531,8.5604621117779,9.64098938616275,12.6304244730403,10.7282875308232
"Lxn",58.1266261703508,72.481337753682,88.5424920043298,71.7983435485281,68.0980351942152,68.3963696161133,84.4215126678261,57.1604063292886,41.7974626408618,59.9221407713065,43.239444632589
"Rarres1",0.00928007985613877,0,0,0,0,0,0,0,0.007541548560366,0,0
"Mfsd1",41.7833236326648,60.323063001979,58.8580334443233,50.8632244437022,45.252265968098,41.8254334914939,41.091647226868,38.1120875046919,41.4315115924793,64.7687149047031,53.0474062277034
"Iqschfp",0,0,0,0,0,0,0,0,0,0,0
"Iqcj",0,0,0,0,0,0,0,0,0,0,0
"Schip1",0,0,0,0.000697232096094459,0,0,0,0,0,0,0
"Il12a",0,0,0,0,0,0,0,0,3.34808116977933,0.890082907346264,0.614711169323485
"1110032F04Rik",0.13157698948859,0,0,0.151908969640937,0,0.305044029351288,0,0,0.427709360711401,0.372128603903566,0
"Ift80",1.21066985117276,2.03498424714639,2.32909176149081,1.62488324948664,1.51425022820119,1.17884743101007,1.22423556325136,1.13176649558027,1.96280631216398,2.76491233937893,1.71117533804179
"Smc4",105.702356454877,192.734011804957,203.355477480357,117.13521424283,113.527892574561,83.3434398476179,63.9461857389108,82.2643531601523,77.6264296308318,142.343129850161,89.3007676126613
"Mir15b",0,0,0,0,0,0,0,0,0,0,0
"Mir16-2",3.57058398843773,0,0,0,4.23310181030092,2.75931055321972,0,0,0,0,0
"Trim59",68.8585689109469,140.844858751208,142.775002151057,91.3286737225828,103.806672825905,71.34776226093,54.6997461881595,55.5555968091501,87.0531751273457,142.159336695325,104.656138599666
"Kpna4",36.8196191473428,59.7997861733568,49.6092909563491,42.2087653680482,51.1491272105509,39.089580953133,34.3700854301628,31.8282736580192,33.8430621877379,59.9995507504601,41.6898567685711
"Gm1647",0.0653701057817661,0.108970862335705,0.0374701780185771,0.0905657329892471,0.0464996729981022,0.0909312207748259,0.0816081311872376,0.128314372562464,0.0743731270321637,0.147904804912452,0.16523677062336
"Arl14",0.848013697253961,5.49742865641642,1.62027294781997,1.63175551555973,2.68096447985725,1.96600876916905,0.352887160608813,0.832279099033281,0.459431138297497,7.99456284052827,8.33596558243377
"Ppm1l",0.183548233658038,0.220206981342686,0.17534990211791,0.165354864453996,0.209362772057623,0.220288318632929,0.170120479817319,0.161036531119573,0.152552337039531,0.222852265356487,0.212061148552246
"B3galnt1",0,0,0.019597705291537,0.0157892724160116,0,0,0,0.0134222327788297,0.177822800776356,0.0386786897094461,0.0230459649441497
"Nmd3",11.5307570687124,21.128936549131,20.9901886723603,14.3146937664387,13.2375983215494,11.0223179125823,11.562803587601,9.85501320557015,12.9216260130082,19.2395830260292,14.9679829652803
"Sptssb",0,0,0,0,0,0,0,0,0,0,0
"Otol1",0,0,0,0,0,0,0,0,0,0,0
"Sis",0,0,0,0,0,0,0,0,0,0,0
"Slitrk3",0,0,0,0,0,0,0,0,0,0,0
"Gm20754",0,0,0,0,0,0,0,0,0,0,0
"4930509J09Rik",0,0,0,0,0,0,0,0,0,0,0
"Bche",0,0,0,0,0,0,0,0,0,0,0
"Gm20356",0,0,0,0,0,0,0,0,0,0,0
"Zbbx",0,0,0,0,0,0,0,0,0,0,0
"Serpini2",0,0,0,0,0,0,0,0,0,0,0
"Wdr49",0.0295312236775517,0.0455815288265261,0.0305632031133516,0.0719773755376184,0.0194503938002935,0.0152142837897718,0.0163852536920428,0.0161018234043023,0.0666634461675465,0.159308158018594,0.236380313597721
"Pdcd10",19.125316966334,32.591305080277,30.9227408279166,22.2067830165208,24.4273474791661,22.0269089273298,16.7216429462813,18.9518901040799,20.8278787892194,31.663752742182,22.6281688378768
"Serpini1",1.49181108593234,2.73024315505578,2.63544844157852,2.09140522395909,1.59549655196335,1.76588298851471,1.82296360993511,1.22010920985926,2.57220286156622,4.46100866597326,2.07830031657489
"Platr10",0,0.113735981305812,0,0.189052051042402,0.145599084713464,0.0316358318315078,0,0.0401776055531393,0.133072016885589,0.270151773515317,0.0344924612907159
"Golim4",4.17242710348491,5.34142601654387,4.78564970540725,4.7023643665362,3.95925788013023,3.65667800941547,3.07255720423573,2.88724579343625,3.08098227500215,6.14440541770745,4.92947013861529
"Fstl5",0,0,0,0,0,0,0,0,0,0,0
"Rapgef2",3.18305156494643,3.93791883674949,3.69332134158123,3.55428144012957,3.30150646765932,2.38142388327427,1.84507925154705,2.10445836060593,1.82253064477619,4.1400045066619,2.96136786281175
"4921511C10Rik",0.140663328243126,0.160919975306737,0.118571017037686,0.105081950508055,0.0686672204866474,0.0831259551951787,0.0619779864955106,0.11369100999113,0.0941388355091834,0.187212594875159,0.111547080084839
"Gm17359",0,0,0.011440002298896,0,0,0,0,0,0.00648766405114572,0,0
"Fnip2",0.233572895338365,0.43824302457632,0.482504396791404,0.241648599462268,0.201390605070521,0.218009789915279,0.208280520109295,0.154810774705492,0.443724125950204,0.769264785992901,0.462611633564936
"4930589L23Rik",0,0.429444675825909,0.332250091829113,0.0892279160934919,0,0.0597253366497775,0,0,0,0,0.325591859483792
"Ppid",54.0402911793003,88.6601773493989,92.2485402414686,65.8906297387123,64.2307600219273,44.6793554604129,42.0058711287703,43.7877930403731,55.2929797931523,82.4851312655041,66.383553776479
"Etfdh",18.599758075039,24.2782324274435,23.8815154535916,20.6149364862547,18.9397375022616,18.1579052057566,18.5084221419968,17.3253186192125,16.6762730131752,22.7122609969386,19.387203412328
"4930579G24Rik",21.6649143392514,47.3474805255991,57.1555395810359,30.1408180746897,23.7503935080887,26.05933590347,26.1411867773284,25.088477384007,22.0998409656733,38.7977715617299,23.142376771573
"Rxfp1",0,0,0,0,0,0,0,0,0.0171803479575256,0.00996517649177721,0
"Tmem144",0.0337433950660616,0.11718681187515,0.0241771641057444,0.0194788024737297,0.0400044438675541,0.0391148225649152,0.0210626507202475,0.0413966226825805,0.10283213739561,0.190867454038974,0.0568623793593379
"Gask1b",0,0,0,0,0,0,0,0,0.0357140225404545,0,0.00462856342318573
"Gria2",0,0,0,0,0,0,0.00697715704826876,0,0,0,0
"Glrb",0,0,0,0,0,0,0,0,0,0,0
"Pdgfc",0.00190967194314755,0.0053056514629132,0.0164193739962052,0.0154333526594812,0.00679202823890647,0.0044273244625904,0.00953614846402423,0.00187423864666186,0.0387978441912031,0.0144025903390235,0
"A830029E22Rik",0,0,0,0,0,0,0,0,0,0,0
